"","lng","lat","x","y","Cuisine","Location","Menus","Address","Hours","Price","html","name","href","success"
"202",103.854027818424,1.2957639685708,30304.7564420477,30904.5244090818,"
                                                  Steakhouse  
                        
                ","City Hall","
                    A La Carte Dinner Menu  Weekend Brunch Menu  Tour De Force Menu  Weekend Brunch Tour De Force Menu  Beverage Menu  Wine List                ","
                        328 North Bridge Road#02-02 to #02-07Raffles ArcadeSingapore (188719)(Accessible via North Bridge Road entrance)                                                Map
                                            ","
                        Wed-Fri: 6-10pmSat-Sun: 12-2.30pm; 6-10pmClosed Monday & Tuesday                    ","$$$$$","<li><h5>PRESS RELEASE</h5><p>Helmed by new Chef de Cuisine, Jordan Keao, the vibrant Butcher's Block offers an avant-garde wood-fire dining experience, expressing the elemental affinity and finesse of cooking with wood-fire. The new menu draws on Chef Jordan's Hawaiian heritage and deep passion for wood-fire cooking, featuring the finest selections of meats, seafood and vegetables from around the world, elevated to perfection with exceptional wood-fire cooking. In the stylishly adorned restaurant, take in the sight of specially curated produce proudly showcased in The Vault before watching our chefs transform these ingredients on custom-built ovens and grills in an Open Kitchen setting. In the skilful hands of the chefs, each dish is ingeniously transformed by wood-fire through embracing the variety of nuances that fire offers, adding exceptional dimensions of appeal and thoroughly enticing the senses. Complement the dining experience with over 200 premium labels of wines, including a meticulous selection of natural wines, from The Library. (Sep 2021)</p></li><li><h5>WEEKEND BRUNCH OFFER</h5><p>Enjoy our weekend brunch specialties like Smoked Salmon Eggs Benedict, French Toast with Salted Caramel, Croque Madame with 18-month Joselito Iberico, and fresh l’Antilope Normandy Oysters in addition to the regular a la carte menu. Elevate brunch with Sommelier’s Selection, a 90-minute complementary flow vinous experience of specially handpicked wines for your weekend midday indulgence.When: Sat-SunTime: Brunch, 11:30am-2:30pmClick here to view the menu! Mode of guarantee: Full Tokenization</p></li><li><h5>DISHES WE LOVE</h5><p>Charred Bone Marrow, Tomahawk 1.5kg</p></li><li><h5>SG-CLEAN CERTIFIED</h5><p>We are pleased to inform you that Raffles Hotel Singapore has been given the SG-Clean certification - an initiative by the Singapore government, led by the Singapore Tourism Bureau to award destinations that have met detailed and thorough precautionary measures.Please note that during your visit with us, all our dining venues will be practising these safe and enhanced precautionary measures, in accordance with guidelines from the government. We thank you in advance for your understanding and patience.</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/butchers-block</p></li>","Butcher's Block (Raffles Hotel)","https://www.chope.co/singapore-restaurants/restaurant/butchers-block",1
"203",103.830114614773,1.28273291506553,27643.4250789164,29463.6085994523,"
                                                  Fusion, Local  
                        
                ","Tiong Bahru","
                    Menu                ","
                        19 Yong Siak StreetSingapore (168650)                                                Map
                                            ","
                        Tue-Fri: 12-4pm, 6-11:30pm (Last Order Food: 9:30pm, Beverages: 11pm)Sat-Sun: 11:30am-11:30pm (Last Order Food: 9:30pm, Beverages: 11pm)Closed Monday                    ","$$$","<li><h5>ABOUT</h5><p>The Butcher's Wife is that rare thing: a cozy backstreet bistro where vibrant colours are matched by dynamic flavours in dishes that enchant the palate while challenging preconceptions. Come and discover the joy of natural wines, the cleansing power of fermented ingredients and the exceptional talent of a chef committed to pushing the boundaries of balanced, gut-friendly, 100% gluten free cuisine. (Jan 2020)</p></li><li><h5>THE BUZZ</h5><p>""If you're living the gluten-free lifestyle in Singapore, you're no doubt thrilled that the scene is picking up the momentum. The latest restaurant where you can actually indulge? The Butcher's Wife, which is all about delicious European comfort food in a lovely setting."" -Honeycombers

""The Butcher's Wife offers an eclectic menu that tries to defy what gluten-free cuisine can be. The place is a godsend for the gluten intolerant. Everything on the menu is free of gluten, even the pastas, breads, desserts and beer."" -SG Now

</p></li><li><h5>DISHES WE LOVE</h5><p>Dadinhos, Our Brazilian Ceviche, Sago & Coconut Prawns, Marinated Chicken Thigh Dosa, Moqueca, Chargrilled Australian Wagyu Picanha, Magnum Ice Creams</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/the-butchers-wife</p></li>","Butcher's Wife, The","https://www.chope.co/singapore-restaurants/restaurant/the-butchers-wife",1
"204",103.904211660565,1.30455857976501,35889.7518891264,31877.0888753403,"
                                                  Indian  
                        
                ","East Coast","
                    Menu                ","
                        66 East Coast Road
#01-06
The Flow MallSingapore (428778)                                                Map
                                            ","
                        Mon-Sun: 11am-10:30pm                    ","$$","<li><h5>ABOUT</h5><p>Tucked away in The Flow mall along East Coast Road, Butter & Spice dishes out authentic North-Indian fare at wallet-friendly prices. From the glowing belly of the tandoori comes a delicious spiced grilled chicken, enjoyed in half or full portions if you’re hungry. Make sure to share the Fish Tikka, a sumptuous treat of charred fish cubes that have been marinated in tandoori spices for that hint of heat. Love seafood? The Prawn Chatpata is a popular favourite, with juicy prawns cooked with black pepper, onions, and green chilli, and a dash of lime juice for that refreshing citrusy kick. Sop up the rich gravy with a selection of tandoori-grilled naan, available in classic flavours like cheese, garlic, and butter. Try the Kashmiri Naan if you have an adventurous palate — the flatbread with dry fruits is a sweet savoury treat that goes well with the thick curries here. Butter & Spice is also one of the few Northern-Indian restaurants to serve set menus. Each set meal comes with a side of basmati rice and naan, perfect for the days when you’re looking for a quick fix. (Jan 2019)</p></li><li><h5>DISHES WE LOVE</h5><p>Tandoori Chicken, Fish Tikka, Prawn Chatpata, Kabuli Channa Masala, Kashmiri Naan, Kadai Paneer</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/butter-and-spice</p></li>","Butter & Spice","https://www.chope.co/singapore-restaurants/restaurant/butter-and-spice",1
"205",103.860108431188,1.30119617121071,30981.468922901,31505.1957846247,"
                                                  Middle Eastern, Vegetarian Friendly  
                        
                ","Bugis","
                    Menu                ","
                        14 Bussorah StreetSingapore (199435)                                                Map
                                            ","
                        Mon-Sun: 11am-1am                    ","$$","<li><h5>ABOUT</h5><p>Busy Bussorah Street plays host to a bunch of Middle Eastern restaurants, and Byblos Grill is one of the true hidden gems amongst them. Helmed by Chef Mohamad Salim, who brings true craft and authenticity to his Lebanese cuisine, made with imported Lebanese ingredients and spices, and served up in a truly homey style. In the tradition of a true mezza, begin with a sharing platter of some of the most beautiful hummus in town: topped with a party of pine nuts, herbs, minced lamb, and olive oil, this creamy hummus, eaten with crisp pita, is heaven on earth. Alongside that, a mezze platter of Babaganoush, Labneh, Moussaka, and Arabic Salad, gives you extra pita-dipping options, and all this before the main course of grilled meats. From fragrant, smoky Lamb Kofta to tender Shish Taouk (chicken breast in a zesty marinade), nothing speaks of the Middle East quite like its stunning array of grilled, marinated meats. But it’s the charcoal-grilled Lamb Chops, paired with spicy harissa, grilled vegetables, and rice that makes for a truly climactic moment: the smoky, meaty flavours are brought out perfectly by the zingy harissa, and the meat comes off the bone in chewy, tender bites. A vibrant meal in one of the most vibrant parts of Singapore, Middle Eastern fare is making a comeback: come see why! (Jun 2017)</p></li><li><h5>THE BUZZ</h5><p>“This hidden gem in Bussorah Street serves authentic Lebanese food” –Vanilla Luxury</p></li><li><h5>DISHES WE LOVE</h5><p>Hummus, Mezze Platter, Lamb Kofta, Chicken Kofta, Shish Taouk, Falafel Wrap, Lamb Chops</p></li><li><h5>SAVE 35% ON A SIGNATURE MAIN WITH CHOPEDEALS</h5><p>Enjoy 35% off a Signature Main at Byblos Grill by purchasing a voucher from ChopeDeals. Vouchers are not valid with 'Chope Exclusives', other discounts and promotions.
Click here to purchase.</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/byblos-grill</p></li>","Byblos Grill","https://www.chope.co/singapore-restaurants/restaurant/byblos-grill",1
"206",103.836340953748,1.30206450556085,28336.3629016159,31601.1961129531,"
                                                  Japanese, French  
                        
                ","Orchard","
                    Dinner Dégustation Menu  Wine List                ","
                        333A Orchard Road #02-37 Mandarin Gallery Singapore (238897)                                                Map
                                            ","
                        Mon-Sat: 12-3pm, 7-10pmClosed Sunday                    ","$$$$$","<li><h5>ABOUT</h5><p>béni, a French term which translates to ""blessing"", offers one of the most exclusive epicurean experiences available in Singapore, showcasing fine authentic French cuisine with a Japanese touch. Helmed by Executive Chef Kenji Yamanaka, who has built up a formidable gamut of experience with a portfolio that includes stints at three-star Michelin restaurants Georges Blanc in Vonnas, France, and L’Osier in Ginza, Tokyo, this charming eatery has earned several accolades including the prestigious 1-Michelin Star.

Chef Kenji's thoughtfully crafted discovery menus feature fresh produce, with meats and fish sourced and flown in from artisanal producers in Japan, and seasonal fresh vegetables from France. Highlights include Kenji's signature Amadai dish. The Amadai fish from Kyoto Prefecture is cooked in the traditional ""Matsukasayaki"" style where the scales are left on the fish and fried to a crisp resembling pine cones. This gives the fish a very unique combination of crispy and tender textures. While the cooking method remains the same, Chef Kenji comes up with new flavours to pair the Amadai with, based on the season, a reflection of his dedication to the craft. (Jun 2018)</p></li><li><h5>THE BUZZ</h5><p>""For me, the new Beni is an improvement in many ways. I shall be very surprised, therefore, if it does not retain its star. Or even gain a second one."" -The Straits Time

""The service is assured yet warm, confident yet convivial and creates a dining experience that's relaxed and enjoyable as a fine dining meal should be."" -Asia Tatler Dining</p></li><li><h5>DISHES WE LOVE</h5><p>King of Green Hiro Gyokuro, Foie Gras, Yonezawa Beef, Kobe A5 Wagyu, Charentais Melon, French Rhubarb Clafoutis </p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/beni-singapore</p></li>","béni Singapore","https://www.chope.co/singapore-restaurants/restaurant/beni-singapore",1
"207",103.847792964277,1.28687567024728,29610.8775044968,29921.6974013355,"
                                                  Japanese, Fusion  
                        
                ","Chinatown","
                    Menu  Drinks Menu  Yamaguchi Craft Beer Menu from Boruto in Chinatown, Singapore                ","
                        80 South Bridge Road#01-01Singapore (058710)                                                Map
                                            ","
                        Mon-Sat: 4:30-11pmClosed Sunday                    ","$$$","<li><h5>PRESS RELEASE</h5><p>Fusion Japanese and Sake galore is what Boruto delivers. Located a 
stone’s throw away from the CBD and styled as a modern day Izakaya, 
the double-storey, industrial chic establishment is helmed by Chef 
Patrick Tan, owner of Japanese robatayaki restaurant Tamashii Robataya.

The first floor of Boruto offer foodies a casual dining experience by 
dispensing out a plethora of shareable dishes from their 
Italian-Japanese menu like Hotate & Kanpachi Carpaccio, thinly sliced 
Hokkaido Scallops & Amberjack, and Risotto Croquettes, delicious stuffed 
potato croquettes with Tomato Risotto. 
Translating into “Vault” in Japanese, the name Boruto is a nod to 
the bank that operated in the same premises and the original bank vault, 
still functional, sits on the second floor and now securely showcasing 
the most premium bottles of Sake available. Here, Sake Connoisseurs can 
enjoy the novelty of walking into the Vault, selecting from a range of 
up to 30 of the most high-end Sakes available and enjoy a more exclusive 
experience! (Jan 2019)</p></li><li><h5>THE BUZZ</h5><p>“Tamashii Robataya have just opened Boruto across the street - a chic but unassuming sake/tapas bar with a welcoming vibe and a food menu that shows more thought than just how many things one can deep fry and over-salt to make people drink more.” -The Business Times
""Dimly-lit and furnished with huge sake barrels from floor to ceiling, Boruto reminded us of Tokyo’s upper-class tachinomi (standing) bars, except there are seats here, of course. Founded by Patrick Tan, owner of one of the best robatayaki restaurants in Singapore, Tamashii Robataya, this new sake bar has already garnered a steady following, most of whom are Japanese expats."" -Honeycombers
""You’d expect a bar in the middle of a karaoke strip to be all fried chicken and spam fries. But away from the buzz of Circular Road, along the sedate walkways of South Bridge Road, an art-gallery-turned-sake-bar called Boruto has opened with a menu of inventive Asian-inspired tapas that is an outright rebellion to the notion of bar food."" -City Nomads
""Known as vault in Japanese, Boruto does not just boast about a comprehensive menu of exciting Japanese tapas, it has over 80 different sake brands, 50 of which are exclusively stocked here, including a woozy range of high-quality junmai daiginjo and daishiki."" -Asia Style Asia
</p></li><li><h5>DISHES WE LOVE</h5><p>Tako Wasabi, Ebi Maki with Burrata Cheese, Ise Ebi, Cold Angel Hair Pasta, Foie Gras Nashi with Cipollini onions, Wild Mushroom Pappardelle, Miso Braised Short Ribs, Wagyu Beef Tartare.</p></li><li><h5>TRIPADVISOR CERTIFICATE OF EXCELLENCE</h5><p>This restaurant was awarded the TripAdvisor Certificate of Excellence in 2017 for its outstanding service and quality while maintaining as a favourite among reviewers on TripAdvisor, the world's largest travel site.</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/boruto</p></li>","Boruto","https://www.chope.co/singapore-restaurants/restaurant/boruto",1
"208",103.838350465208,1.30097808212211,28560.0035594245,31481.0653610379,"
                                                  Korean, Cafe  
                        
                ","Orchard","
                    High Tea Menu  Menu                ","
                        313 Orchard Road#B1-37313@somersetSingapore (238895)                                                Map
                                            ","
                        Sun-Thu: 11am-10pmFri-Sat & PH Eve: 11am-11pm                    ","$$","<li><h5>High Tea Reservations</h5><p>For High Tea reservations, please click on this link.</p></li><li><h5>PRESS RELEASE</h5><p>Established in South Korea in 2009, Cafe de Paris has went on to become a renowned international franchise.Conveniently located at 313 Somerset, Café de Paris is the perfect place for you to relax, hang out with friends, enjoy a session of Art-jamming and take instagrammable pictures. It is also a great place for Team-bonding activities, Parties, Workshops and Celebrity events. Enjoy their Specialty Korean Bonbons – a refreshing sorbet topped with your choice of fresh, quality fruits and non-dairy cream from Korea. Complete your invigorating experience with coffee/ French tea and cakes! Small bites and meals are served as well. (Jan 2020)</p></li><li><h5>DISHES WE LOVE</h5><p>Rose Cake, Mango Bon Bon, Ondeh Ondeh Cake, Sweet Potato Latte</p></li><li><h5>ART JAMMING SESSION PROMOTION</h5><p>Kindly Whatsapp 9357 6108 to make an art jamming reservation 24h before your intended reservation time & date and ensure you receive a confirmation message before coming to the café.

Channel your inner Picasso with our Art Jamming session! Create your own masterpiece to take home whilst enjoying a cozy and peaceful ambiance.
3-hour art jamming session for 2 people.
All related art supplies provided: 30cm by 40cm canvas (any upgrade of the canvas will be paid to the merchant at the café), variety of paint colours, stationery, tools Art-jamming customers will enjoy 10% off regular-priced F&B items.
One (1) complimentary drink each (choose 2 from):
- Honey yuzu
- Honey ginger
- Honey jujube

When: Mon-Sun
Time: Friday: 11am – 10pm; Sunday: 6pm - 10pm, excluding eve of PH, PH & Saturdays.
Price:
• 1 pax for $27
• 2 pax for $49</p></li><li><h5>SAVE 10% WITH CHOPEDEALS</h5><p>Enjoy 10% off at Cafe de Paris when you purchase vouchers from ChopeDeals. Vouchers are not valid with 'Chope Exclusives', other discounts and promotions.
Click here to purchase.</p></li><li><h5>HIGH TEA SET PROMOTION</h5><p>• Please note to only book for the no. of pax having High Tea,as a deposit of $10/pax is charged for High Tea. If you require additional seats for your kids/friends who are dining in but not paying for the High tea set, please indicate no. of additional seats required in the ""Message box"" when reserving.• To qualify for 10% promotion (regular customer)/ 15% promotion (Art Jamming customer) for our High Tea Sets, please make your reservations here at least 1 day in advance.• We welcome walk-ins at the original High Tea price. We look forward to serving you! • This reservation is only for High Tea. For Art Jamming, kindly WhatsApp msg 9357 6108. • For more information and FAQs, please refer here. For further enquiries unanswered in the FAQ, please WhatsApp 93576108.Click here to view the High Tea menu. Special requests are not guaranteed and are subject to availability and restaurant discretion. Notes stating an alternative timing or party-size will not be accommodated.</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/cafe-de-paris</p></li>","Cafe de Paris","https://www.chope.co/singapore-restaurants/restaurant/cafe-de-paris",1
"209",103.84506514019,1.27369637684941,29307.3002518751,28464.3976834603,"
                                                  Buffet, International, Seafood, Vegetarian Friendly  
                        
                ","Tanjong Pagar","
                    Weekend Brunch Menu  Seafood Buffet Dinner Menu  Takeaway Menu  Set Menu  Menu                ","
                        81 Anson RoadM HotelSingapore (079908)                                                Map
                                            ","
                        Mon-Sun: 6:30am-10pm                    ","$$$$$$$","<li><h5>SAVE 20% WITH CHOPEDEALS</h5><p>Enjoy 20% off at Café 2000 when you purchase vouchers from ChopeDeals. Vouchers are not valid with 'Chope Exclusives', other discounts and promotions.
Click here to purchase.</p></li><li><h5>PRESS RELEASE</h5><p>Dine in our newly refurbished Café 2000 and look forward to a leisurely meal within the contemporary and sleek décor of the restaurant, accompanied with friendly staff all ready to be at your service. Get set for a gastronomical ride of a lifetime at Café 2000! Take your pick from a dizzying array of a la carte dishes; the likes of juicy & succulent Wagyu Beef Burger, Grilled Norwegian Salmon, or sprung for a specially curated 3 to 5-course Western set menus with free-flow of appetizers, western/local soups, bread, your choice of chef’s main course specials such as Premium Lobster pasta, sizzling Black Angus Steak and unlimited desserts. Ideal for a business luncheon, celebratory or treat-yourself a break! (Aug 2020)</p></li><li><h5>DISHES WE LOVE</h5><p>Signature Chicken Pie, Wagyu Beef Burger, Black Angus Beef, Café 200 Laksa, Fried Hokkien Prawn Noodle, Awesome Meat Lover Pizza</p></li><li><h5>TAKEAWAY AVAILABLE</h5><p>Takeaway is available. See attached menu.Takeaway Operating Hour:All Day Menu: 11:30am-9pm</p></li><li><h5>SEMI-BUFFET PRICING</h5><p>All-You-Can-Eat Executive Set Lunch (3-course)When: Mon - FriTime: 12-2:30pmPrice: Adult $32++ | Child 50% off AdultAll-You-Can-Eat Executive Set Dinner (4-course) incl Beer/WineWhen: Mon-TueTime: 6-10pmPrice: Adult $45++ | Child 50% off AdultWeekend Brunch MadnessWhen: Sat-SunTime: 11am-2pmPrice: Adult $52++ | Child 50% off AdultWeekday Meatilicious & Seafood Buffet DinnerWhen: Wed, Thu & SunTime: 6-10pmPrice: Adult $62++ | Child 50% off AdultWeekend Meatilicious & Seafood Buffet DinnerWhen: Fri-SatTime: 6-10pmPrice: Adult $72++ | Child 50% off Adult</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/cafe-2000-sg</p></li>","Café 2000","https://www.chope.co/singapore-restaurants/restaurant/cafe-2000-sg",1
"210",103.845072743164,1.30083413030923,29308.1325911591,31465.1503946632,"
                                                  French, Fusion  
                        
                ","Dhoby Ghaut","
                    Food Menu  Drinks Menu                ","
                        68 Orchard Road#03-83Plaza SingapuraSingapore (238839)                                                Map
                                            ","
                        Mon-Sun: 11am-10pm (Last Order: 9:30pm)                    ","$$$","<li><h5>Good For</h5><p>Business Meetings, Casual Dining, Kid Friendly, Drinks, Private Functions, Quiet Dinner, Romantic Dates</p></li><li><h5>ABOUT</h5><p>Serving as a rendezvous for coffee and brunch during the day and a lively hangout for intimate wine and dine sessions during the night, Cafe Aux Bacchanales offers the best of both worlds in a single spot at Plaza Singapura. 

Exuding a rustic and nostalgic charm, the charming 60-seater space is well-known for their daily rotating menu that brings diners on a gastronomic adventure into French cuisine. Brunch options include Pastries, Sandwiches, and a selection of healthy salads. A classic French delicacy, the Galette au Jambon & Champignon is a scrumptious rendition of the country’s popular sweet and savoury crepes. Served with fried enoki mushrooms, parmesan cheese, shoulder ham, and molten egg yolk, dig into the soft and fluffy crepes for a delicious meal anytime of the day. For ice cream lovers, the Crepe au Chocolat will definitely delight your taste buds. Drenched in a rich chocolate sauce, this decadent dish comes with a generous scoop of chocolate ice cream for an extra chocolatey affair. Other equally tantalising dessert options include the Paris Brest and the Tart au Citron. (Jun 2021)</p></li><li><h5>DISHES WE LOVE</h5><p>Galette au Jambon & Champignon, Crepe au Chocolat, Paris Brest, Tart au Citron</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/cafe-aux-bacchanales</p></li>","Café Aux Bacchanales","https://www.chope.co/singapore-restaurants/restaurant/cafe-aux-bacchanales",1
"211",103.84424958393,1.28917680456832,29216.5279307663,30176.1429968923,"
                                                  Bar, Vegetarian Friendly, Mexican  
                        
                ","Clarke Quay","
                    Tequila Menu  Food & Drinks Menu                ","
                        30 Merchant Road#01-03Riverside PointSingapore (058282)                                                Map
                                            ","
                        Mon-Thu: 5-10pmFri: 12-10:30pmSat: 12pm-11pmSun & PH: 12pm-10pmPH: 12pm till lateEve of PH: Open* - 1am**Opening on eve of PH depends on the day of the week                    ","$$","<li><h5>SAVE 10% WITH CHOPE VOUCHERS</h5><p>

Pre-purchase Chope Vouchers for Café Iguana and get 10% off. This offer is not valid with 'Chope Exclusives', other discounts and promotions.
Click here to purchase.
</p></li><li><h5>ABOUT</h5><p>One of the first places in Singapore to make Mexican food hip and part of the buzzing nightlife at Clarke Quay, Cafe Iguana is a favourite among night-birds drawn to its high-energy atmosphere (helped along by joyful Mexican music played through the speaker), strong, frosty drinks, and friendly crowds. They’re famous for their well-endowed margaritas, including their house favourites that come in sweet and tart flavours like peach, lime, and Soursop, though more premium numbers, mixed up with top-shelf tequilas, are also available if you’re looking for something complex to nurse through the night. Before the binge-drinking, line your stomach with the hearty Mexican fare on offer. Think soft corn tacos filled with tender red snapper, fatty pork carnitas, or shredded steak, perfect with a dash of salsa and pico de gallo. If you’re looking for something heftier, full plates are available too, featuring chow like a Mulato Rib Eye, a chargrilled cut of Australian beef that’s intensified with Mexican spices and a fiery chili sauce, served alongside beans and rice. The house specialty is the Green Chile Stew, made with pork in a rich broth of chile verde, served with tortillas and rice, for a hearty, spicy centrepiece that’s perfect for sharing. Take down the heat with an icy margarita, or a smoky Mezcal cocktail, and soak up the riverside vibes: the night is only beginning. (Apr 2017)</p></li><li><h5>DISHES WE LOVE</h5><p>Camarones al Diablo, Quesadillas, Shredded Steak Tacos, Flank Steak Fajitas, Red Snapper Enchilada, Ancho Chile Chocolate Cake</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/cafe-iguana</p></li>","Café Iguana","https://www.chope.co/singapore-restaurants/restaurant/cafe-iguana",1
"212",103.8849242077,1.30408651307447,33743.2350782845,31824.8379209451,"
                                                  Fusion, All-Day Breakfast, Vegetarian Friendly, Cafe  
                        
                ","Mountbatten","
                    Food Menu  Drinks Menu                ","
                        90 Goodman Road#01-56Goodman Arts CentreSingapore (439053)                                                Map
                                            ","
                        Mon-Fri: 10am-10pmSat-Sun: 8:30am-10pm                    ","$$","<li><h5>SAVE 15% WITH CHOPEDEALS</h5><p>Enjoy 15% off at Café Melba @ Goodman Arts Centre when you purchase vouchers from ChopeDeals. Vouchers are not valid with 'Chope Exclusives', other discounts and promotions.
Click here to purchase.</p></li><li><h5>PRESS RELEASE</h5><p>Cafe Melba at Goodman Arts Centre is a bespoke concept owned and operated by Tadcaster Hospitality.  Located within the green compound of Goodman Arts Centre (formerly known as LaSalle College of the Arts), expect to feel removed from the hectic city with a distinctly peaceful vibe any day of the week.

Our 120-seater café delivers the perennial classics like Eggs Benedict and Truffle Fries as well as weekend roasts and fusion dishes like our Kaya Tart. Enjoy a slow-paced morning with friends or colleagues over gourmet coffees and luxurious teas. Boasting a spacious and family-orientated design, there is plenty of space for the little ones to run free on our lawn or enjoy the bouncy castle weather permitting, Weekends/P.H.: 9am-4pm) - plus kids eat free with us on Mondays!  (Jun 2021)</p></li><li><h5>DISHES WE LOVE</h5><p>Eggs Benedict and Truffle Fries, Parma Ham and Rocket Pizza, Kaya Tart</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/cafe-melba-at-goodman-arts-centre</p></li>","Café Melba @ Goodman Arts Centre","https://www.chope.co/singapore-restaurants/restaurant/cafe-melba-at-goodman-arts-centre",1
"213",103.792293326229,1.29568999351784,23434.2492163684,30896.3722119555,"
                                                  Fusion, All-Day Breakfast, Vegetarian Friendly, Cafe  
                        
                ","Buona Vista","
                    Food Menu  Drinks Menu                ","
                        1 Stars Avenue#03-01MediapolisSingapore (138507)                                                Map
                                            ","
                        Mon-Sun: 8am-10pm                    ","$$","<li><h5>SAVE 15% WITH CHOPEDEALS</h5><p>Enjoy 15% off at Café Melba @ Mediapolis when you purchase vouchers from ChopeDeals. Vouchers are not valid with 'Chope Exclusives', other discounts and promotions.
Click here to purchase.</p></li><li><h5>PRESS RELEASE</h5><p>Café Melba at Mediapolis is a relaxing reprieve from its business park surroundings, perfect for unwinding from the hectic workday with a beer or glass of wine (hello weekday Happy Hour!), grabbing an enjoyable dinner before a performance at Mediapolis' state-of-the-art theatre or a quick meeting in a calm environment over a gourmet coffee. 

While we're known for great Australasian eats and being family-friendly, you may not know that we've also got a Kids Club running at both our outlets where kids score plenty of perks every time they visit us, from mystery prizes to free meals. Yes, really!

Our 150-seater café serves delicious Australasian cuisine and guests can expect perennial classics like Eggs Benedict and Truffle Fries as well as Parma Ham and Rocket Pizza and fusion dishes like our Kaya Tart. (Jun 2021)</p></li><li><h5>DISHES WE LOVE</h5><p>Eggs Benedict and Truffle Fries, Parma Ham and Rocket Pizza, Kaya Tart</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/cafe-melba-at-mediapolis</p></li>","Café Melba @ Mediapolis","https://www.chope.co/singapore-restaurants/restaurant/cafe-melba-at-mediapolis",1
"214",103.846793259202,1.30132167432065,29499.6102473252,31519.0614571627,"
                                                  Fusion, All-Day Breakfast, Vegetarian Friendly, Cafe  
                        
                ","Dhoby Ghaut","
                    Food Menu  Drinks Menu                ","
                        31 Mount Sophia#01-00Singapore (228480)                                                Map
                                            ","
                        Mon-Sun: 8am-10pm                    ","$$","<li><h5>SAVE UP TO 15% WITH CHOPEDEALS</h5><p>Enjoy up to 15% off at Café Melba @ Mount Sophia when you purchase vouchers from ChopeDeals. Vouchers are not valid with 'Chope Exclusives', other discounts and promotions.
Click here to purchase.</p></li><li><h5>PRESS RELEASE</h5><p>The third Cafe Melba is located at Mount Sophia, which is a one-of-a-kind modernist tropical structure old chapel built in 1961. The sweeping roof beams forming the Chinese character “ren” (people) and a floating skylight, acrylic front & rear panels, and mosaic & marble flooring were retained. It’s perfect for unwinding from the hectic workday with a pint, grabbing an enjoyable meal, or a quick meeting in a calm environment.


Beloved in Singapore for all-day breakfasts, traditional weekend roasts, and the best kid-friendly atmosphere in Singapore, Cafe Melba @ Mount Sophia will continue to heighten the quality of the food, service, and branding, instilling a unique experience at Mount Sophia. In addition, we are happy to share the gourmet food packages and grocer concept as part of the café to provide the community and residents easy access to their daily needs. (Jun 2021)</p></li><li><h5>DISHES WE LOVE</h5><p>Eggs Benedict and Truffle Fries, Parma Ham and Rocket Pizza, Kaya Tart</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/cafe-melba-at-mount-sophia</p></li>","Café Melba @ Mount Sophia","https://www.chope.co/singapore-restaurants/restaurant/cafe-melba-at-mount-sophia",1
"215",103.852518903928,1.2959264465239,30136.8273680173,30922.4890627768,"
                                                  International, Vegetarian Friendly, Local  
                        
                ","City Hall, Bugis","
                    A La Carte Menu                ","
                        76 Bras Basah RoadSingapore (189558)                                                Map
                                            ","
                        Mon-Sun: 6am-11pm                    ","$$$$","<li><h5>SET LUNCH</h5><p>Diners can save more and indulge in some quality lunch with Café Mosaic new set lunch offerings. With the proximity within the civic district, the restaurant is the perfect place for corporate lunches, gatherings and intimate meals. Simply order any main on the a la carte menu, top-up $5++ and choose either an appetiser or a dessert to make it a 2-course set. For diners who wish to have both the appetizer and dessert, they are only require to top-up $10++. Diners can look forward to a good mix of western and local mains.</p></li><li><h5>DISHES WE LOVE</h5><p>Queen Scallops, Black Mussels, Tiger Prawns, Slow Baked Lamb Tandoori, Wok Fried Fish in Kam Heong style, Braised Herbal Chicken, Rojak, Chocolate Mousse, Café Mosaic Burger, Singapore Nonya Laksa, Nasi Goreng Istimewa, Fried Hokkien Noodles, Seafood Pizza</p></li><li><h5>href</h5><p>https://www.chope.co/singapore-restaurants/restaurant/cafe-mosaic</p></li>","Café Mosaic","https://www.chope.co/singapore-restaurants/restaurant/cafe-mosaic",1
